Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
RD0,NO,05/11/2021 13:45,6.10000,ug m-3,R
RD0,NO,05/11/2021 14:00,5.00000,ug m-3,R
RD0,NO,05/11/2021 14:15,5.00000,ug m-3,R
RD0,NO,05/11/2021 14:30,5.00000,ug m-3,R
RD0,NO,05/11/2021 14:45,5.00000,ug m-3,R
RD0,NO,05/11/2021 15:00,6.60000,ug m-3,R
RD0,NO,05/11/2021 15:15,6.60000,ug m-3,R
RD0,NO,05/11/2021 15:30,6.60000,ug m-3,R
RD0,NO,05/11/2021 15:45,6.60000,ug m-3,R
RD0,NO,05/11/2021 16:00,10.70000,ug m-3,R
RD0,NO,05/11/2021 16:15,10.70000,ug m-3,R
RD0,NO,05/11/2021 16:30,10.70000,ug m-3,R
RD0,NO,05/11/2021 16:45,10.70000,ug m-3,R
RD0,NO,05/11/2021 17:00,11.30000,ug m-3,R
RD0,NO,05/11/2021 17:15,11.30000,ug m-3,R
RD0,NO,05/11/2021 17:30,11.30000,ug m-3,R
RD0,NO,05/11/2021 17:45,11.30000,ug m-3,R
RD0,NO,05/11/2021 18:00,15.10000,ug m-3,R
RD0,NO,05/11/2021 18:15,15.10000,ug m-3,R
RD0,NO,05/11/2021 18:30,15.10000,ug m-3,R
RD0,NO,05/11/2021 18:45,15.10000,ug m-3,R
RD0,NO,05/11/2021 19:00,16.50000,ug m-3,R
RD0,NO,05/11/2021 19:15,16.50000,ug m-3,R
RD0,NO,05/11/2021 19:30,16.50000,ug m-3,R
RD0,NO,05/11/2021 19:45,16.50000,ug m-3,R
RD0,NO,05/11/2021 20:00,16.80000,ug m-3,R
RD0,NO,05/11/2021 20:15,16.80000,ug m-3,R
RD0,NO,05/11/2021 20:30,16.80000,ug m-3,R
RD0,NO,05/11/2021 20:45,16.80000,ug m-3,R
RD0,NO,05/11/2021 21:00,14.40000,ug m-3,R
RD0,NO,05/11/2021 21:15,14.40000,ug m-3,R
RD0,NO,05/11/2021 21:30,14.40000,ug m-3,R
RD0,NO,05/11/2021 21:45,14.40000,ug m-3,R
RD0,NO,05/11/2021 22:00,10.00000,ug m-3,R
RD0,NO,05/11/2021 22:15,10.00000,ug m-3,R
RD0,NO,05/11/2021 22:30,10.00000,ug m-3,R
RD0,NO,05/11/2021 22:45,10.00000,ug m-3,R
RD0,NO,05/11/2021 23:00,9.50000,ug m-3,R
RD0,NO,05/11/2021 23:15,9.50000,ug m-3,R
RD0,NO,05/11/2021 23:30,9.50000,ug m-3,R
RD0,NO,05/11/2021 23:45,9.50000,ug m-3,R
RD0,NO,06/11/2021 00:00,6.90000,ug m-3,R
RD0,NO,06/11/2021 00:15,6.90000,ug m-3,R
RD0,NO,06/11/2021 00:30,6.90000,ug m-3,R
RD0,NO,06/11/2021 00:45,6.90000,ug m-3,R
RD0,NO,06/11/2021 01:00,4.30000,ug m-3,R
RD0,NO,06/11/2021 01:15,4.30000,ug m-3,R
RD0,NO,06/11/2021 01:30,4.30000,ug m-3,R
RD0,NO,06/11/2021 01:45,4.30000,ug m-3,R
RD0,NO,06/11/2021 02:00,2.50000,ug m-3,R
RD0,NO,06/11/2021 02:15,2.50000,ug m-3,R
RD0,NO,06/11/2021 02:30,2.50000,ug m-3,R
RD0,NO,06/11/2021 02:45,2.50000,ug m-3,R
RD0,NO,06/11/2021 03:00,3.70000,ug m-3,R
RD0,NO,06/11/2021 03:15,3.70000,ug m-3,R
RD0,NO,06/11/2021 03:30,3.70000,ug m-3,R
RD0,NO,06/11/2021 03:45,3.70000,ug m-3,R
RD0,NO,06/11/2021 04:00,4.20000,ug m-3,R
RD0,NO,06/11/2021 04:15,4.20000,ug m-3,R
RD0,NO,06/11/2021 04:30,4.20000,ug m-3,R
RD0,NO,06/11/2021 04:45,4.20000,ug m-3,R
RD0,NO,06/11/2021 05:00,6.20000,ug m-3,R
RD0,NO,06/11/2021 05:15,6.20000,ug m-3,R
RD0,NO,06/11/2021 05:30,6.20000,ug m-3,R
RD0,NO,06/11/2021 05:45,6.20000,ug m-3,R
RD0,NO,06/11/2021 06:00,2.50000,ug m-3,R
RD0,NO,06/11/2021 06:15,2.50000,ug m-3,R
RD0,NO,06/11/2021 06:30,2.50000,ug m-3,R
RD0,NO,06/11/2021 06:45,2.50000,ug m-3,R
RD0,NO,06/11/2021 07:00,2.50000,ug m-3,R
RD0,NO,06/11/2021 07:15,2.50000,ug m-3,R
RD0,NO,06/11/2021 07:30,2.50000,ug m-3,R
RD0,NO,06/11/2021 07:45,2.50000,ug m-3,R
RD0,NO,06/11/2021 08:00,2.10000,ug m-3,R
RD0,NO,06/11/2021 08:15,2.10000,ug m-3,R
RD0,NO,06/11/2021 08:30,2.10000,ug m-3,R
RD0,NO,06/11/2021 08:45,2.10000,ug m-3,R
RD0,NO,06/11/2021 09:00,2.20000,ug m-3,R
RD0,NO,06/11/2021 09:15,2.20000,ug m-3,R
RD0,NO,06/11/2021 09:30,2.20000,ug m-3,R
RD0,NO,06/11/2021 09:45,2.20000,ug m-3,R
RD0,NO,06/11/2021 10:00,2.40000,ug m-3,R
RD0,NO,06/11/2021 10:15,2.40000,ug m-3,R
RD0,NO,06/11/2021 10:30,2.40000,ug m-3,R
RD0,NO,06/11/2021 10:45,2.40000,ug m-3,R
RD0,NO,06/11/2021 11:00,1.90000,ug m-3,R
RD0,NO,06/11/2021 11:15,1.90000,ug m-3,R
RD0,NO,06/11/2021 11:30,1.90000,ug m-3,R
RD0,NO,06/11/2021 11:45,1.90000,ug m-3,R
RD0,NO,06/11/2021 12:00,1.80000,ug m-3,R
RD0,NO,06/11/2021 12:15,1.80000,ug m-3,R
RD0,NO,06/11/2021 12:30,1.80000,ug m-3,R
RD0,NO,06/11/2021 12:45,1.80000,ug m-3,R
RD0,NO,06/11/2021 13:00,1.90000,ug m-3,R
RD0,NO,06/11/2021 13:15,1.90000,ug m-3,R
RD0,NO,06/11/2021 13:30,1.90000,ug m-3,R
RD0,NO,06/11/2021 13:45,1.90000,ug m-3,R
RD0,NO,06/11/2021 14:00,1.60000,ug m-3,R
RD0,NO,06/11/2021 14:15,1.60000,ug m-3,R
RD0,NO,06/11/2021 14:30,1.60000,ug m-3,R
RD0,NO,06/11/2021 14:45,1.60000,ug m-3,R
RD0,NO,06/11/2021 15:00,1.70000,ug m-3,R
RD0,NO,06/11/2021 15:15,1.70000,ug m-3,R
RD0,NO,06/11/2021 15:30,1.70000,ug m-3,R
RD0,NO,06/11/2021 15:45,1.70000,ug m-3,R
RD0,NO,06/11/2021 16:00,1.70000,ug m-3,R
RD0,NO,06/11/2021 16:15,1.70000,ug m-3,R
RD0,NO,06/11/2021 16:30,1.70000,ug m-3,R
RD0,NO,06/11/2021 16:45,1.70000,ug m-3,R
RD0,NO,06/11/2021 17:00,1.60000,ug m-3,R
RD0,NO,06/11/2021 17:15,1.60000,ug m-3,R
RD0,NO,06/11/2021 17:30,1.60000,ug m-3,R
RD0,NO,06/11/2021 17:45,1.60000,ug m-3,R
RD0,NO,06/11/2021 18:00,1.90000,ug m-3,R
RD0,NO,06/11/2021 18:15,1.90000,ug m-3,R
RD0,NO,06/11/2021 18:30,1.90000,ug m-3,R
RD0,NO,06/11/2021 18:45,1.90000,ug m-3,R
RD0,NO,06/11/2021 19:00,1.40000,ug m-3,R
RD0,NO,06/11/2021 19:15,1.40000,ug m-3,R
RD0,NO,06/11/2021 19:30,1.40000,ug m-3,R
RD0,NO,06/11/2021 19:45,1.40000,ug m-3,R
RD0,NO,06/11/2021 20:00,1.40000,ug m-3,R
RD0,NO,06/11/2021 20:15,1.40000,ug m-3,R
RD0,NO,06/11/2021 20:30,1.40000,ug m-3,R
RD0,NO,06/11/2021 20:45,1.40000,ug m-3,R
RD0,NO,06/11/2021 21:00,1.80000,ug m-3,R
RD0,NO,06/11/2021 21:15,1.80000,ug m-3,R
RD0,NO,06/11/2021 21:30,1.80000,ug m-3,R
RD0,NO,06/11/2021 21:45,1.80000,ug m-3,R
RD0,NO,06/11/2021 22:00,1.80000,ug m-3,R
RD0,NO,06/11/2021 22:15,1.80000,ug m-3,R
RD0,NO,06/11/2021 22:30,1.80000,ug m-3,R
RD0,NO,06/11/2021 22:45,1.80000,ug m-3,R
RD0,NO,06/11/2021 23:00,3.70000,ug m-3,R
RD0,NO,06/11/2021 23:15,3.70000,ug m-3,R
RD0,NO,06/11/2021 23:30,3.70000,ug m-3,R
RD0,NO,06/11/2021 23:45,3.70000,ug m-3,R
RD0,NO,07/11/2021 00:00,2.50000,ug m-3,R
RD0,NO,07/11/2021 00:15,2.50000,ug m-3,R
RD0,NO,07/11/2021 00:30,2.50000,ug m-3,R
RD0,NO,07/11/2021 00:45,2.50000,ug m-3,R
RD0,NO,07/11/2021 01:00,2.40000,ug m-3,R
RD0,NO,07/11/2021 01:15,2.40000,ug m-3,R
RD0,NO,07/11/2021 01:30,2.40000,ug m-3,R
RD0,NO,07/11/2021 01:45,2.40000,ug m-3,R
RD0,NO,07/11/2021 02:00,2.10000,ug m-3,R
RD0,NO,07/11/2021 02:15,2.10000,ug m-3,R
RD0,NO,07/11/2021 02:30,2.10000,ug m-3,R
RD0,NO,07/11/2021 02:45,2.10000,ug m-3,R
RD0,NO,07/11/2021 03:00,5.10000,ug m-3,R
RD0,NO,07/11/2021 03:15,5.10000,ug m-3,R
RD0,NO,07/11/2021 03:30,5.10000,ug m-3,R
RD0,NO,07/11/2021 03:45,5.10000,ug m-3,R
RD0,NO,07/11/2021 04:00,1.20000,ug m-3,R
RD0,NO,07/11/2021 04:15,1.20000,ug m-3,R
RD0,NO,07/11/2021 04:30,1.20000,ug m-3,R
RD0,NO,07/11/2021 04:45,1.20000,ug m-3,R
RD0,NO,07/11/2021 05:00,1.30000,ug m-3,R
RD0,NO,07/11/2021 05:15,1.30000,ug m-3,R
RD0,NO,07/11/2021 05:30,1.30000,ug m-3,R
RD0,NO,07/11/2021 05:45,1.30000,ug m-3,R
RD0,NO,07/11/2021 06:00,1.10000,ug m-3,R
RD0,NO,07/11/2021 06:15,1.10000,ug m-3,R
RD0,NO,07/11/2021 06:30,1.10000,ug m-3,R
RD0,NO,07/11/2021 06:45,1.10000,ug m-3,R
RD0,NO,07/11/2021 07:00,1.20000,ug m-3,R
RD0,NO,07/11/2021 07:15,1.20000,ug m-3,R
RD0,NO,07/11/2021 07:30,1.20000,ug m-3,R
RD0,NO,07/11/2021 07:45,1.20000,ug m-3,R
RD0,NO,07/11/2021 08:00,1.40000,ug m-3,R
RD0,NO,07/11/2021 08:15,1.40000,ug m-3,R
RD0,NO,07/11/2021 08:30,1.40000,ug m-3,R
RD0,NO,07/11/2021 08:45,1.40000,ug m-3,R
RD0,NO,07/11/2021 09:00,1.60000,ug m-3,R
RD0,NO,07/11/2021 09:15,1.60000,ug m-3,R
RD0,NO,07/11/2021 09:30,1.60000,ug m-3,R
RD0,NO,07/11/2021 09:45,1.60000,ug m-3,R
RD0,NO,07/11/2021 10:00,1.60000,ug m-3,R
RD0,NO,07/11/2021 10:15,1.60000,ug m-3,R
RD0,NO,07/11/2021 10:30,1.60000,ug m-3,R
RD0,NO,07/11/2021 10:45,1.60000,ug m-3,R
RD0,NO,07/11/2021 11:00,1.70000,ug m-3,R
RD0,NO,07/11/2021 11:15,1.70000,ug m-3,R
RD0,NO,07/11/2021 11:30,1.70000,ug m-3,R
RD0,NO,07/11/2021 11:45,1.70000,ug m-3,R
RD0,NO,07/11/2021 12:00,1.90000,ug m-3,R
RD0,NO,07/11/2021 12:15,1.90000,ug m-3,R
RD0,NO,07/11/2021 12:30,1.90000,ug m-3,R
RD0,NO,07/11/2021 12:45,1.90000,ug m-3,R
RD0,NO,07/11/2021 13:00,1.50000,ug m-3,R
RD0,NO,07/11/2021 13:15,1.50000,ug m-3,R
RD0,NO,07/11/2021 13:30,1.50000,ug m-3,R
RD0,NO,07/11/2021 13:45,1.50000,ug m-3,R
RD0,NO,07/11/2021 14:00,1.50000,ug m-3,R
RD0,NO,07/11/2021 14:15,1.50000,ug m-3,R
RD0,NO,07/11/2021 14:30,1.50000,ug m-3,R
RD0,NO,07/11/2021 14:45,1.50000,ug m-3,R
RD0,NO,07/11/2021 15:00,1.50000,ug m-3,R
RD0,NO,07/11/2021 15:15,1.50000,ug m-3,R
RD0,NO,07/11/2021 15:30,1.50000,ug m-3,R
RD0,NO,07/11/2021 15:45,1.50000,ug m-3,R
RD0,NO,07/11/2021 16:00,1.70000,ug m-3,R
RD0,NO,07/11/2021 16:15,1.70000,ug m-3,R
RD0,NO,07/11/2021 16:30,1.70000,ug m-3,R
RD0,NO,07/11/2021 16:45,1.70000,ug m-3,R
RD0,NO,07/11/2021 17:00,1.90000,ug m-3,R
RD0,NO,07/11/2021 17:15,1.90000,ug m-3,R
RD0,NO,07/11/2021 17:30,1.90000,ug m-3,R
RD0,NO,07/11/2021 17:45,1.90000,ug m-3,R
RD0,NO,07/11/2021 18:00,2.30000,ug m-3,R
RD0,NO,07/11/2021 18:15,2.30000,ug m-3,R
RD0,NO,07/11/2021 18:30,2.30000,ug m-3,R
RD0,NO,07/11/2021 18:45,2.30000,ug m-3,R
RD0,NO,07/11/2021 19:00,2.50000,ug m-3,R
RD0,NO,07/11/2021 19:15,2.50000,ug m-3,R
RD0,NO,07/11/2021 19:30,2.50000,ug m-3,R
RD0,NO,07/11/2021 19:45,2.50000,ug m-3,R
RD0,NO,07/11/2021 20:00,2.20000,ug m-3,R
RD0,NO,07/11/2021 20:15,2.20000,ug m-3,R
RD0,NO,07/11/2021 20:30,2.20000,ug m-3,R
RD0,NO,07/11/2021 20:45,2.20000,ug m-3,R
RD0,NO,07/11/2021 21:00,3.30000,ug m-3,R
RD0,NO,07/11/2021 21:15,3.30000,ug m-3,R
RD0,NO,07/11/2021 21:30,3.30000,ug m-3,R
RD0,NO,07/11/2021 21:45,3.30000,ug m-3,R
RD0,NO,07/11/2021 22:00,2.80000,ug m-3,R
RD0,NO,07/11/2021 22:15,2.80000,ug m-3,R
RD0,NO,07/11/2021 22:30,2.80000,ug m-3,R
RD0,NO,07/11/2021 22:45,2.80000,ug m-3,R
RD0,NO,07/11/2021 23:00,1.90000,ug m-3,R
RD0,NO,07/11/2021 23:15,1.90000,ug m-3,R
RD0,NO,07/11/2021 23:30,1.90000,ug m-3,R
RD0,NO,07/11/2021 23:45,1.90000,ug m-3,R
RD0,NO,08/11/2021 00:00,3.70000,ug m-3,R
RD0,NO,08/11/2021 00:15,3.70000,ug m-3,R
RD0,NO,08/11/2021 00:30,3.70000,ug m-3,R
RD0,NO,08/11/2021 00:45,3.70000,ug m-3,R
RD0,NO,08/11/2021 01:00,2.90000,ug m-3,R
RD0,NO,08/11/2021 01:15,2.90000,ug m-3,R
RD0,NO,08/11/2021 01:30,2.90000,ug m-3,R
RD0,NO,08/11/2021 01:45,2.90000,ug m-3,R
RD0,NO,08/11/2021 02:00,3.20000,ug m-3,R
RD0,NO,08/11/2021 02:15,3.20000,ug m-3,R
RD0,NO,08/11/2021 02:30,3.20000,ug m-3,R
RD0,NO,08/11/2021 02:45,3.20000,ug m-3,R
RD0,NO,08/11/2021 03:00,4.60000,ug m-3,R
RD0,NO,08/11/2021 03:15,4.60000,ug m-3,R
RD0,NO,08/11/2021 03:30,4.60000,ug m-3,R
RD0,NO,08/11/2021 03:45,4.60000,ug m-3,R
RD0,NO,08/11/2021 04:00,3.40000,ug m-3,R
RD0,NO,08/11/2021 04:15,3.40000,ug m-3,R
RD0,NO,08/11/2021 04:30,3.40000,ug m-3,R
RD0,NO,08/11/2021 04:45,3.40000,ug m-3,R
RD0,NO,08/11/2021 05:00,4.10000,ug m-3,R
RD0,NO,08/11/2021 05:15,4.10000,ug m-3,R
RD0,NO,08/11/2021 05:30,4.10000,ug m-3,R
RD0,NO,08/11/2021 05:45,4.10000,ug m-3,R
RD0,NO,08/11/2021 06:00,6.30000,ug m-3,R
RD0,NO,08/11/2021 06:15,6.30000,ug m-3,R
RD0,NO,08/11/2021 06:30,6.30000,ug m-3,R
RD0,NO,08/11/2021 06:45,6.30000,ug m-3,R
RD0,NO,08/11/2021 07:00,36.00000,ug m-3,R
RD0,NO,08/11/2021 07:15,36.00000,ug m-3,R
RD0,NO,08/11/2021 07:30,36.00000,ug m-3,R
RD0,NO,08/11/2021 07:45,36.00000,ug m-3,R
RD0,NO,08/11/2021 08:00,56.50000,ug m-3,R
RD0,NO,08/11/2021 08:15,56.50000,ug m-3,R
RD0,NO,08/11/2021 08:30,56.50000,ug m-3,R
RD0,NO,08/11/2021 08:45,56.50000,ug m-3,R
RD0,NO,08/11/2021 09:00,47.50000,ug m-3,R
RD0,NO,08/11/2021 09:15,47.50000,ug m-3,R
RD0,NO,08/11/2021 09:30,47.50000,ug m-3,R
RD0,NO,08/11/2021 09:45,47.50000,ug m-3,R
RD0,NO,08/11/2021 10:00,18.40000,ug m-3,R
RD0,NO,08/11/2021 10:15,18.40000,ug m-3,R
RD0,NO,08/11/2021 10:30,18.40000,ug m-3,R
RD0,NO,08/11/2021 10:45,18.40000,ug m-3,R
RD0,NO,08/11/2021 11:00,12.70000,ug m-3,R
RD0,NO,08/11/2021 11:15,12.70000,ug m-3,R
RD0,NO,08/11/2021 11:30,12.70000,ug m-3,R
RD0,NO,08/11/2021 11:45,12.70000,ug m-3,R
RD0,NO,08/11/2021 12:00,7.40000,ug m-3,R
RD0,NO,08/11/2021 12:15,7.40000,ug m-3,R
RD0,NO,08/11/2021 12:30,7.40000,ug m-3,R
RD0,NO,08/11/2021 12:45,7.40000,ug m-3,R
RD0,NO,08/11/2021 13:00,3.10000,ug m-3,R
RD0,NO,08/11/2021 13:15,3.10000,ug m-3,R
RD0,NO,08/11/2021 13:30,3.10000,ug m-3,R
RD0,NO,08/11/2021 13:45,3.10000,ug m-3,R
RD0,NO,08/11/2021 14:00,4.30000,ug m-3,R
RD0,NO,08/11/2021 14:15,4.30000,ug m-3,R
RD0,NO,08/11/2021 14:30,4.30000,ug m-3,R
RD0,NO,08/11/2021 14:45,4.30000,ug m-3,R
RD0,NO,08/11/2021 15:00,4.30000,ug m-3,R
RD0,NO,08/11/2021 15:15,4.30000,ug m-3,R
RD0,NO,08/11/2021 15:30,4.30000,ug m-3,R
RD0,NO,08/11/2021 15:45,4.30000,ug m-3,R
RD0,NO,08/11/2021 16:00,7.60000,ug m-3,R
RD0,NO,08/11/2021 16:15,7.60000,ug m-3,R
RD0,NO,08/11/2021 16:30,7.60000,ug m-3,R
RD0,NO,08/11/2021 16:45,7.60000,ug m-3,R
RD0,NO,08/11/2021 17:00,8.80000,ug m-3,R
RD0,NO,08/11/2021 17:15,8.80000,ug m-3,R
RD0,NO,08/11/2021 17:30,8.80000,ug m-3,R
RD0,NO,08/11/2021 17:45,8.80000,ug m-3,R
RD0,NO,08/11/2021 18:00,8.50000,ug m-3,R
RD0,NO,08/11/2021 18:15,8.50000,ug m-3,R
RD0,NO,08/11/2021 18:30,8.50000,ug m-3,R
RD0,NO,08/11/2021 18:45,8.50000,ug m-3,R
RD0,NO,08/11/2021 19:00,10.90000,ug m-3,R
RD0,NO,08/11/2021 19:15,10.90000,ug m-3,R
RD0,NO,08/11/2021 19:30,10.90000,ug m-3,R
RD0,NO,08/11/2021 19:45,10.90000,ug m-3,R
RD0,NO,08/11/2021 20:00,8.30000,ug m-3,R
RD0,NO,08/11/2021 20:15,8.30000,ug m-3,R
RD0,NO,08/11/2021 20:30,8.30000,ug m-3,R
RD0,NO,08/11/2021 20:45,8.30000,ug m-3,R
RD0,NO,08/11/2021 21:00,6.00000,ug m-3,R
RD0,NO,08/11/2021 21:15,6.00000,ug m-3,R
RD0,NO,08/11/2021 21:30,6.00000,ug m-3,R
RD0,NO,08/11/2021 21:45,6.00000,ug m-3,R
RD0,NO,08/11/2021 22:00,8.50000,ug m-3,R
RD0,NO,08/11/2021 22:15,8.50000,ug m-3,R
RD0,NO,08/11/2021 22:30,8.50000,ug m-3,R
RD0,NO,08/11/2021 22:45,8.50000,ug m-3,R
RD0,NO,08/11/2021 23:00,7.20000,ug m-3,R
RD0,NO,08/11/2021 23:15,7.20000,ug m-3,R
RD0,NO,08/11/2021 23:30,7.20000,ug m-3,R
RD0,NO,08/11/2021 23:45,7.20000,ug m-3,R
RD0,NO,09/11/2021 00:00,2.70000,ug m-3,R
RD0,NO,09/11/2021 00:15,2.70000,ug m-3,R
RD0,NO,09/11/2021 00:30,2.70000,ug m-3,R
RD0,NO,09/11/2021 00:45,2.70000,ug m-3,R
RD0,NO,09/11/2021 01:00,3.50000,ug m-3,R
RD0,NO,09/11/2021 01:15,3.50000,ug m-3,R
RD0,NO,09/11/2021 01:30,3.50000,ug m-3,R
RD0,NO,09/11/2021 01:45,3.50000,ug m-3,R
RD0,NO,09/11/2021 02:00,3.00000,ug m-3,R
RD0,NO,09/11/2021 02:15,3.00000,ug m-3,R
RD0,NO,09/11/2021 02:30,3.00000,ug m-3,R
RD0,NO,09/11/2021 02:45,3.00000,ug m-3,R
RD0,NO,09/11/2021 03:00,2.20000,ug m-3,R
RD0,NO,09/11/2021 03:15,2.20000,ug m-3,R
RD0,NO,09/11/2021 03:30,2.20000,ug m-3,R
RD0,NO,09/11/2021 03:45,2.20000,ug m-3,R
RD0,NO,09/11/2021 04:00,5.70000,ug m-3,R
RD0,NO,09/11/2021 04:15,5.70000,ug m-3,R
RD0,NO,09/11/2021 04:30,5.70000,ug m-3,R
RD0,NO,09/11/2021 04:45,5.70000,ug m-3,R
RD0,NO,09/11/2021 05:00,4.70000,ug m-3,R
RD0,NO,09/11/2021 05:15,4.70000,ug m-3,R
RD0,NO,09/11/2021 05:30,4.70000,ug m-3,R
RD0,NO,09/11/2021 05:45,4.70000,ug m-3,R
RD0,NO,09/11/2021 06:00,6.30000,ug m-3,R
RD0,NO,09/11/2021 06:15,6.30000,ug m-3,R
RD0,NO,09/11/2021 06:30,6.30000,ug m-3,R
RD0,NO,09/11/2021 06:45,6.30000,ug m-3,R
RD0,NO,09/11/2021 07:00,8.70000,ug m-3,R
RD0,NO,09/11/2021 07:15,8.70000,ug m-3,R
RD0,NO,09/11/2021 07:30,8.70000,ug m-3,R
RD0,NO,09/11/2021 07:45,8.70000,ug m-3,R
RD0,NO,09/11/2021 08:00,15.10000,ug m-3,R
RD0,NO,09/11/2021 08:15,15.10000,ug m-3,R
RD0,NO,09/11/2021 08:30,15.10000,ug m-3,R
RD0,NO,09/11/2021 08:45,15.10000,ug m-3,R
RD0,NO,09/11/2021 09:00,5.20000,ug m-3,R
RD0,NO,09/11/2021 09:15,5.20000,ug m-3,R
RD0,NO,09/11/2021 09:30,5.20000,ug m-3,R
RD0,NO,09/11/2021 09:45,5.20000,ug m-3,R
RD0,NO,09/11/2021 10:00,3.20000,ug m-3,R
RD0,NO,09/11/2021 10:15,3.20000,ug m-3,R
RD0,NO,09/11/2021 10:30,3.20000,ug m-3,R
RD0,NO,09/11/2021 10:45,3.20000,ug m-3,R
RD0,NO,09/11/2021 11:00,3.20000,ug m-3,R
RD0,NO,09/11/2021 11:15,3.20000,ug m-3,R
RD0,NO,09/11/2021 11:30,3.20000,ug m-3,R
RD0,NO,09/11/2021 11:45,3.20000,ug m-3,R
RD0,NO,09/11/2021 12:00,2.70000,ug m-3,R
RD0,NO,09/11/2021 12:15,2.70000,ug m-3,R
RD0,NO,09/11/2021 12:30,2.70000,ug m-3,R
RD0,NO,09/11/2021 12:45,2.70000,ug m-3,R
RD0,NO,09/11/2021 13:00,1.60000,ug m-3,R
RD0,NO,09/11/2021 13:15,1.60000,ug m-3,R
RD0,NO,09/11/2021 13:30,1.60000,ug m-3,R
RD0,NO,09/11/2021 13:45,1.60000,ug m-3,R
RD0,NO,09/11/2021 14:00,2.40000,ug m-3,R
RD0,NO,09/11/2021 14:15,2.40000,ug m-3,R
RD0,NO,09/11/2021 14:30,2.40000,ug m-3,R
RD0,NO,09/11/2021 14:45,2.40000,ug m-3,R
RD0,NO,09/11/2021 15:00,3.10000,ug m-3,R
RD0,NO,09/11/2021 15:15,3.10000,ug m-3,R
RD0,NO,09/11/2021 15:30,3.10000,ug m-3,R
RD0,NO,09/11/2021 15:45,3.10000,ug m-3,R
RD0,NO,09/11/2021 16:00,3.60000,ug m-3,R
RD0,NO,09/11/2021 16:15,3.60000,ug m-3,R
RD0,NO,09/11/2021 16:30,3.60000,ug m-3,R
RD0,NO,09/11/2021 16:45,3.60000,ug m-3,R
RD0,NO,09/11/2021 17:00,3.70000,ug m-3,R
RD0,NO,09/11/2021 17:15,3.70000,ug m-3,R
RD0,NO,09/11/2021 17:30,3.70000,ug m-3,R
RD0,NO,09/11/2021 17:45,3.70000,ug m-3,R
RD0,NO,09/11/2021 18:00,3.40000,ug m-3,R
RD0,NO,09/11/2021 18:15,3.40000,ug m-3,R
RD0,NO,09/11/2021 18:30,3.40000,ug m-3,R
RD0,NO,09/11/2021 18:45,3.40000,ug m-3,R
RD0,NO,09/11/2021 19:00,3.20000,ug m-3,R
RD0,NO,09/11/2021 19:15,3.20000,ug m-3,R
RD0,NO,09/11/2021 19:30,3.20000,ug m-3,R
RD0,NO,09/11/2021 19:45,3.20000,ug m-3,R
RD0,NO,09/11/2021 20:00,4.40000,ug m-3,R
RD0,NO,09/11/2021 20:15,4.40000,ug m-3,R
RD0,NO,09/11/2021 20:30,4.40000,ug m-3,R
RD0,NO,09/11/2021 20:45,4.40000,ug m-3,R
RD0,NO,09/11/2021 21:00,3.90000,ug m-3,R
RD0,NO,09/11/2021 21:15,3.90000,ug m-3,R
RD0,NO,09/11/2021 21:30,3.90000,ug m-3,R
RD0,NO,09/11/2021 21:45,3.90000,ug m-3,R
RD0,NO,09/11/2021 22:00,5.50000,ug m-3,R
RD0,NO,09/11/2021 22:15,5.50000,ug m-3,R
RD0,NO,09/11/2021 22:30,5.50000,ug m-3,R
RD0,NO,09/11/2021 22:45,5.50000,ug m-3,R
RD0,NO,09/11/2021 23:00,4.10000,ug m-3,R
RD0,NO,09/11/2021 23:15,4.10000,ug m-3,R
RD0,NO,09/11/2021 23:30,4.10000,ug m-3,R
RD0,NO,09/11/2021 23:45,4.10000,ug m-3,R
RD0,NO,10/11/2021 00:00,4.70000,ug m-3,R
RD0,NO,10/11/2021 00:15,4.70000,ug m-3,R
RD0,NO,10/11/2021 00:30,4.70000,ug m-3,R
RD0,NO,10/11/2021 00:45,4.70000,ug m-3,R
RD0,NO,10/11/2021 01:00,5.00000,ug m-3,R
RD0,NO,10/11/2021 01:15,5.00000,ug m-3,R
RD0,NO,10/11/2021 01:30,5.00000,ug m-3,R
RD0,NO,10/11/2021 01:45,5.00000,ug m-3,R
RD0,NO,10/11/2021 02:00,4.30000,ug m-3,R
RD0,NO,10/11/2021 02:15,4.30000,ug m-3,R
RD0,NO,10/11/2021 02:30,4.30000,ug m-3,R
RD0,NO,10/11/2021 02:45,4.30000,ug m-3,R
RD0,NO,10/11/2021 03:00,3.60000,ug m-3,R
RD0,NO,10/11/2021 03:15,3.60000,ug m-3,R
RD0,NO,10/11/2021 03:30,3.60000,ug m-3,R
RD0,NO,10/11/2021 03:45,3.60000,ug m-3,R
RD0,NO,10/11/2021 04:00,3.10000,ug m-3,R
RD0,NO,10/11/2021 04:15,3.10000,ug m-3,R
RD0,NO,10/11/2021 04:30,3.10000,ug m-3,R
RD0,NO,10/11/2021 04:45,3.10000,ug m-3,R
RD0,NO,10/11/2021 05:00,4.90000,ug m-3,R
RD0,NO,10/11/2021 05:15,4.90000,ug m-3,R
RD0,NO,10/11/2021 05:30,4.90000,ug m-3,R
RD0,NO,10/11/2021 05:45,4.90000,ug m-3,R
RD0,NO,10/11/2021 06:00,6.70000,ug m-3,R
