Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
RD0,O3,25/09/2021 07:15,40.30000,ug m-3,R
RD0,O3,25/09/2021 07:30,40.30000,ug m-3,R
RD0,O3,25/09/2021 07:45,40.30000,ug m-3,R
RD0,O3,25/09/2021 08:00,33.80000,ug m-3,R
RD0,O3,25/09/2021 08:15,33.80000,ug m-3,R
RD0,O3,25/09/2021 08:30,33.80000,ug m-3,R
RD0,O3,25/09/2021 08:45,33.80000,ug m-3,R
RD0,O3,25/09/2021 09:00,41.70000,ug m-3,R
RD0,O3,25/09/2021 09:15,41.70000,ug m-3,R
RD0,O3,25/09/2021 09:30,41.70000,ug m-3,R
RD0,O3,25/09/2021 09:45,41.70000,ug m-3,R
RD0,O3,25/09/2021 10:00,37.50000,ug m-3,R
RD0,O3,25/09/2021 10:15,37.50000,ug m-3,R
RD0,O3,25/09/2021 10:30,37.50000,ug m-3,R
RD0,O3,25/09/2021 10:45,37.50000,ug m-3,R
RD0,O3,25/09/2021 11:00,37.00000,ug m-3,R
RD0,O3,25/09/2021 11:15,37.00000,ug m-3,R
RD0,O3,25/09/2021 11:30,37.00000,ug m-3,R
RD0,O3,25/09/2021 11:45,37.00000,ug m-3,R
RD0,O3,25/09/2021 12:00,37.60000,ug m-3,R
RD0,O3,25/09/2021 12:15,37.60000,ug m-3,R
RD0,O3,25/09/2021 12:30,37.60000,ug m-3,R
RD0,O3,25/09/2021 12:45,37.60000,ug m-3,R
RD0,O3,25/09/2021 13:00,33.90000,ug m-3,R
RD0,O3,25/09/2021 13:15,33.90000,ug m-3,R
RD0,O3,25/09/2021 13:30,33.90000,ug m-3,R
RD0,O3,25/09/2021 13:45,33.90000,ug m-3,R
RD0,O3,25/09/2021 14:00,34.80000,ug m-3,R
RD0,O3,25/09/2021 14:15,34.80000,ug m-3,R
RD0,O3,25/09/2021 14:30,34.80000,ug m-3,R
RD0,O3,25/09/2021 14:45,34.80000,ug m-3,R
RD0,O3,25/09/2021 15:00,32.80000,ug m-3,R
RD0,O3,25/09/2021 15:15,32.80000,ug m-3,R
RD0,O3,25/09/2021 15:30,32.80000,ug m-3,R
RD0,O3,25/09/2021 15:45,32.80000,ug m-3,R
RD0,O3,25/09/2021 16:00,36.50000,ug m-3,R
RD0,O3,25/09/2021 16:15,36.50000,ug m-3,R
RD0,O3,25/09/2021 16:30,36.50000,ug m-3,R
RD0,O3,25/09/2021 16:45,36.50000,ug m-3,R
RD0,O3,25/09/2021 17:00,29.00000,ug m-3,R
RD0,O3,25/09/2021 17:15,29.00000,ug m-3,R
RD0,O3,25/09/2021 17:30,29.00000,ug m-3,R
RD0,O3,25/09/2021 17:45,29.00000,ug m-3,R
RD0,O3,25/09/2021 18:00,12.30000,ug m-3,R
RD0,O3,25/09/2021 18:15,12.30000,ug m-3,R
RD0,O3,25/09/2021 18:30,12.30000,ug m-3,R
RD0,O3,25/09/2021 18:45,12.30000,ug m-3,R
RD0,O3,25/09/2021 19:00,2.10000,ug m-3,R
RD0,O3,25/09/2021 19:15,2.10000,ug m-3,R
RD0,O3,25/09/2021 19:30,2.10000,ug m-3,R
RD0,O3,25/09/2021 19:45,2.10000,ug m-3,R
RD0,O3,25/09/2021 20:00,15.30000,ug m-3,R
RD0,O3,25/09/2021 20:15,15.30000,ug m-3,R
RD0,O3,25/09/2021 20:30,15.30000,ug m-3,R
RD0,O3,25/09/2021 20:45,15.30000,ug m-3,R
RD0,O3,25/09/2021 21:00,16.80000,ug m-3,R
RD0,O3,25/09/2021 21:15,16.80000,ug m-3,R
RD0,O3,25/09/2021 21:30,16.80000,ug m-3,R
RD0,O3,25/09/2021 21:45,16.80000,ug m-3,R
RD0,O3,25/09/2021 22:00,11.20000,ug m-3,R
RD0,O3,25/09/2021 22:15,11.20000,ug m-3,R
RD0,O3,25/09/2021 22:30,11.20000,ug m-3,R
RD0,O3,25/09/2021 22:45,11.20000,ug m-3,R
RD0,O3,25/09/2021 23:00,12.50000,ug m-3,R
RD0,O3,25/09/2021 23:15,12.50000,ug m-3,R
RD0,O3,25/09/2021 23:30,12.50000,ug m-3,R
RD0,O3,25/09/2021 23:45,12.50000,ug m-3,R
RD0,O3,26/09/2021 00:00,11.50000,ug m-3,R
RD0,O3,26/09/2021 00:15,11.50000,ug m-3,R
RD0,O3,26/09/2021 00:30,11.50000,ug m-3,R
RD0,O3,26/09/2021 00:45,11.50000,ug m-3,R
RD0,O3,26/09/2021 01:00,35.10000,ug m-3,R
RD0,O3,26/09/2021 01:15,35.10000,ug m-3,R
RD0,O3,26/09/2021 01:30,35.10000,ug m-3,R
RD0,O3,26/09/2021 01:45,35.10000,ug m-3,R
RD0,O3,26/09/2021 02:00,31.70000,ug m-3,R
RD0,O3,26/09/2021 02:15,31.70000,ug m-3,R
RD0,O3,26/09/2021 02:30,31.70000,ug m-3,R
RD0,O3,26/09/2021 02:45,31.70000,ug m-3,R
RD0,O3,26/09/2021 03:00,23.20000,ug m-3,R
RD0,O3,26/09/2021 03:15,23.20000,ug m-3,R
RD0,O3,26/09/2021 03:30,23.20000,ug m-3,R
RD0,O3,26/09/2021 03:45,23.20000,ug m-3,R
RD0,O3,26/09/2021 04:00,18.60000,ug m-3,R
RD0,O3,26/09/2021 04:15,18.60000,ug m-3,R
RD0,O3,26/09/2021 04:30,18.60000,ug m-3,R
RD0,O3,26/09/2021 04:45,18.60000,ug m-3,R
RD0,O3,26/09/2021 05:00,10.80000,ug m-3,R
RD0,O3,26/09/2021 05:15,10.80000,ug m-3,R
RD0,O3,26/09/2021 05:30,10.80000,ug m-3,R
RD0,O3,26/09/2021 05:45,10.80000,ug m-3,R
RD0,O3,26/09/2021 06:00,6.20000,ug m-3,R
RD0,O3,26/09/2021 06:15,6.20000,ug m-3,R
RD0,O3,26/09/2021 06:30,6.20000,ug m-3,R
RD0,O3,26/09/2021 06:45,6.20000,ug m-3,R
RD0,O3,26/09/2021 07:00,6.90000,ug m-3,R
RD0,O3,26/09/2021 07:15,6.90000,ug m-3,R
RD0,O3,26/09/2021 07:30,6.90000,ug m-3,R
RD0,O3,26/09/2021 07:45,6.90000,ug m-3,R
RD0,O3,26/09/2021 08:00,12.60000,ug m-3,R
RD0,O3,26/09/2021 08:15,12.60000,ug m-3,R
RD0,O3,26/09/2021 08:30,12.60000,ug m-3,R
RD0,O3,26/09/2021 08:45,12.60000,ug m-3,R
RD0,O3,26/09/2021 09:00,37.20000,ug m-3,R
RD0,O3,26/09/2021 09:15,37.20000,ug m-3,R
RD0,O3,26/09/2021 09:30,37.20000,ug m-3,R
RD0,O3,26/09/2021 09:45,37.20000,ug m-3,R
RD0,O3,26/09/2021 10:00,65.60000,ug m-3,R
RD0,O3,26/09/2021 10:15,65.60000,ug m-3,R
RD0,O3,26/09/2021 10:30,65.60000,ug m-3,R
RD0,O3,26/09/2021 10:45,65.60000,ug m-3,R
RD0,O3,26/09/2021 11:00,77.90000,ug m-3,R
RD0,O3,26/09/2021 11:15,77.90000,ug m-3,R
RD0,O3,26/09/2021 11:30,77.90000,ug m-3,R
RD0,O3,26/09/2021 11:45,77.90000,ug m-3,R
RD0,O3,26/09/2021 12:00,78.10000,ug m-3,R
RD0,O3,26/09/2021 12:15,78.10000,ug m-3,R
RD0,O3,26/09/2021 12:30,78.10000,ug m-3,R
RD0,O3,26/09/2021 12:45,78.10000,ug m-3,R
RD0,O3,26/09/2021 13:00,85.70000,ug m-3,R
RD0,O3,26/09/2021 13:15,85.70000,ug m-3,R
RD0,O3,26/09/2021 13:30,85.70000,ug m-3,R
RD0,O3,26/09/2021 13:45,85.70000,ug m-3,R
RD0,O3,26/09/2021 14:00,89.10000,ug m-3,R
RD0,O3,26/09/2021 14:15,89.10000,ug m-3,R
RD0,O3,26/09/2021 14:30,89.10000,ug m-3,R
RD0,O3,26/09/2021 14:45,89.10000,ug m-3,R
RD0,O3,26/09/2021 15:00,90.50000,ug m-3,R
RD0,O3,26/09/2021 15:15,90.50000,ug m-3,R
RD0,O3,26/09/2021 15:30,90.50000,ug m-3,R
RD0,O3,26/09/2021 15:45,90.50000,ug m-3,R
RD0,O3,26/09/2021 16:00,80.40000,ug m-3,R
RD0,O3,26/09/2021 16:15,80.40000,ug m-3,R
RD0,O3,26/09/2021 16:30,80.40000,ug m-3,R
RD0,O3,26/09/2021 16:45,80.40000,ug m-3,R
RD0,O3,26/09/2021 17:00,65.20000,ug m-3,R
RD0,O3,26/09/2021 17:15,65.20000,ug m-3,R
RD0,O3,26/09/2021 17:30,65.20000,ug m-3,R
RD0,O3,26/09/2021 17:45,65.20000,ug m-3,R
RD0,O3,26/09/2021 18:00,51.10000,ug m-3,R
RD0,O3,26/09/2021 18:15,51.10000,ug m-3,R
RD0,O3,26/09/2021 18:30,51.10000,ug m-3,R
RD0,O3,26/09/2021 18:45,51.10000,ug m-3,R
RD0,O3,26/09/2021 19:00,50.90000,ug m-3,R
RD0,O3,26/09/2021 19:15,50.90000,ug m-3,R
RD0,O3,26/09/2021 19:30,50.90000,ug m-3,R
RD0,O3,26/09/2021 19:45,50.90000,ug m-3,R
RD0,O3,26/09/2021 20:00,50.50000,ug m-3,R
RD0,O3,26/09/2021 20:15,50.50000,ug m-3,R
RD0,O3,26/09/2021 20:30,50.50000,ug m-3,R
RD0,O3,26/09/2021 20:45,50.50000,ug m-3,R
RD0,O3,26/09/2021 21:00,46.60000,ug m-3,R
RD0,O3,26/09/2021 21:15,46.60000,ug m-3,R
RD0,O3,26/09/2021 21:30,46.60000,ug m-3,R
RD0,O3,26/09/2021 21:45,46.60000,ug m-3,R
RD0,O3,26/09/2021 22:00,51.10000,ug m-3,R
RD0,O3,26/09/2021 22:15,51.10000,ug m-3,R
RD0,O3,26/09/2021 22:30,51.10000,ug m-3,R
RD0,O3,26/09/2021 22:45,51.10000,ug m-3,R
RD0,O3,26/09/2021 23:00,54.90000,ug m-3,R
RD0,O3,26/09/2021 23:15,54.90000,ug m-3,R
RD0,O3,26/09/2021 23:30,54.90000,ug m-3,R
RD0,O3,26/09/2021 23:45,54.90000,ug m-3,R
RD0,O3,27/09/2021 00:00,58.00000,ug m-3,R
RD0,O3,27/09/2021 00:15,58.00000,ug m-3,R
RD0,O3,27/09/2021 00:30,58.00000,ug m-3,R
RD0,O3,27/09/2021 00:45,58.00000,ug m-3,R
RD0,O3,27/09/2021 01:00,50.20000,ug m-3,R
RD0,O3,27/09/2021 01:15,50.20000,ug m-3,R
RD0,O3,27/09/2021 01:30,50.20000,ug m-3,R
RD0,O3,27/09/2021 01:45,50.20000,ug m-3,R
RD0,O3,27/09/2021 02:00,51.30000,ug m-3,R
RD0,O3,27/09/2021 02:15,51.30000,ug m-3,R
RD0,O3,27/09/2021 02:30,51.30000,ug m-3,R
RD0,O3,27/09/2021 02:45,51.30000,ug m-3,R
RD0,O3,27/09/2021 03:00,49.90000,ug m-3,R
RD0,O3,27/09/2021 03:15,49.90000,ug m-3,R
RD0,O3,27/09/2021 03:30,49.90000,ug m-3,R
RD0,O3,27/09/2021 03:45,49.90000,ug m-3,R
RD0,O3,27/09/2021 04:00,49.80000,ug m-3,R
RD0,O3,27/09/2021 04:15,49.80000,ug m-3,R
RD0,O3,27/09/2021 04:30,49.80000,ug m-3,R
RD0,O3,27/09/2021 04:45,49.80000,ug m-3,R
RD0,O3,27/09/2021 05:00,51.50000,ug m-3,R
RD0,O3,27/09/2021 05:15,51.50000,ug m-3,R
RD0,O3,27/09/2021 05:30,51.50000,ug m-3,R
RD0,O3,27/09/2021 05:45,51.50000,ug m-3,R
RD0,O3,27/09/2021 06:00,48.20000,ug m-3,R
RD0,O3,27/09/2021 06:15,48.20000,ug m-3,R
RD0,O3,27/09/2021 06:30,48.20000,ug m-3,R
RD0,O3,27/09/2021 06:45,48.20000,ug m-3,R
RD0,O3,27/09/2021 07:00,56.10000,ug m-3,R
RD0,O3,27/09/2021 07:15,56.10000,ug m-3,R
RD0,O3,27/09/2021 07:30,56.10000,ug m-3,R
RD0,O3,27/09/2021 07:45,56.10000,ug m-3,R
RD0,O3,27/09/2021 08:00,59.40000,ug m-3,R
RD0,O3,27/09/2021 08:15,59.40000,ug m-3,R
RD0,O3,27/09/2021 08:30,59.40000,ug m-3,R
RD0,O3,27/09/2021 08:45,59.40000,ug m-3,R
RD0,O3,27/09/2021 09:00,71.10000,ug m-3,R
RD0,O3,27/09/2021 09:15,71.10000,ug m-3,R
RD0,O3,27/09/2021 09:30,71.10000,ug m-3,R
RD0,O3,27/09/2021 09:45,71.10000,ug m-3,R
RD0,O3,27/09/2021 10:00,74.50000,ug m-3,R
RD0,O3,27/09/2021 10:15,74.50000,ug m-3,R
RD0,O3,27/09/2021 10:30,74.50000,ug m-3,R
RD0,O3,27/09/2021 10:45,74.50000,ug m-3,R
RD0,O3,27/09/2021 11:00,69.10000,ug m-3,R
RD0,O3,27/09/2021 11:15,69.10000,ug m-3,R
RD0,O3,27/09/2021 11:30,69.10000,ug m-3,R
RD0,O3,27/09/2021 11:45,69.10000,ug m-3,R
RD0,O3,27/09/2021 12:00,73.20000,ug m-3,R
RD0,O3,27/09/2021 12:15,73.20000,ug m-3,R
RD0,O3,27/09/2021 12:30,73.20000,ug m-3,R
RD0,O3,27/09/2021 12:45,73.20000,ug m-3,R
RD0,O3,27/09/2021 13:00,76.30000,ug m-3,R
RD0,O3,27/09/2021 13:15,76.30000,ug m-3,R
RD0,O3,27/09/2021 13:30,76.30000,ug m-3,R
RD0,O3,27/09/2021 13:45,76.30000,ug m-3,R
RD0,O3,27/09/2021 14:00,77.70000,ug m-3,R
RD0,O3,27/09/2021 14:15,77.70000,ug m-3,R
RD0,O3,27/09/2021 14:30,77.70000,ug m-3,R
RD0,O3,27/09/2021 14:45,77.70000,ug m-3,R
RD0,O3,27/09/2021 15:00,78.20000,ug m-3,R
RD0,O3,27/09/2021 15:15,78.20000,ug m-3,R
RD0,O3,27/09/2021 15:30,78.20000,ug m-3,R
RD0,O3,27/09/2021 15:45,78.20000,ug m-3,R
RD0,O3,27/09/2021 16:00,73.70000,ug m-3,R
RD0,O3,27/09/2021 16:15,73.70000,ug m-3,R
RD0,O3,27/09/2021 16:30,73.70000,ug m-3,R
RD0,O3,27/09/2021 16:45,73.70000,ug m-3,R
RD0,O3,27/09/2021 17:00,66.90000,ug m-3,R
RD0,O3,27/09/2021 17:15,66.90000,ug m-3,R
RD0,O3,27/09/2021 17:30,66.90000,ug m-3,R
RD0,O3,27/09/2021 17:45,66.90000,ug m-3,R
RD0,O3,27/09/2021 18:00,43.50000,ug m-3,R
RD0,O3,27/09/2021 18:15,43.50000,ug m-3,R
RD0,O3,27/09/2021 18:30,43.50000,ug m-3,R
RD0,O3,27/09/2021 18:45,43.50000,ug m-3,R
RD0,O3,27/09/2021 19:00,39.30000,ug m-3,R
RD0,O3,27/09/2021 19:15,39.30000,ug m-3,R
RD0,O3,27/09/2021 19:30,39.30000,ug m-3,R
RD0,O3,27/09/2021 19:45,39.30000,ug m-3,R
RD0,O3,27/09/2021 20:00,41.40000,ug m-3,R
RD0,O3,27/09/2021 20:15,41.40000,ug m-3,R
RD0,O3,27/09/2021 20:30,41.40000,ug m-3,R
RD0,O3,27/09/2021 20:45,41.40000,ug m-3,R
RD0,O3,27/09/2021 21:00,35.40000,ug m-3,R
RD0,O3,27/09/2021 21:15,35.40000,ug m-3,R
RD0,O3,27/09/2021 21:30,35.40000,ug m-3,R
RD0,O3,27/09/2021 21:45,35.40000,ug m-3,R
RD0,O3,27/09/2021 22:00,32.00000,ug m-3,R
RD0,O3,27/09/2021 22:15,32.00000,ug m-3,R
RD0,O3,27/09/2021 22:30,32.00000,ug m-3,R
RD0,O3,27/09/2021 22:45,32.00000,ug m-3,R
RD0,O3,27/09/2021 23:00,28.20000,ug m-3,R
RD0,O3,27/09/2021 23:15,28.20000,ug m-3,R
RD0,O3,27/09/2021 23:30,28.20000,ug m-3,R
RD0,O3,27/09/2021 23:45,28.20000,ug m-3,R
RD0,O3,28/09/2021 00:00,33.10000,ug m-3,R
RD0,O3,28/09/2021 00:15,33.10000,ug m-3,R
RD0,O3,28/09/2021 00:30,33.10000,ug m-3,R
RD0,O3,28/09/2021 00:45,33.10000,ug m-3,R
RD0,O3,28/09/2021 01:00,33.40000,ug m-3,R
RD0,O3,28/09/2021 01:15,33.40000,ug m-3,R
RD0,O3,28/09/2021 01:30,33.40000,ug m-3,R
RD0,O3,28/09/2021 01:45,33.40000,ug m-3,R
RD0,O3,28/09/2021 02:00,28.80000,ug m-3,R
RD0,O3,28/09/2021 02:15,28.80000,ug m-3,R
RD0,O3,28/09/2021 02:30,28.80000,ug m-3,R
RD0,O3,28/09/2021 02:45,28.80000,ug m-3,R
RD0,O3,28/09/2021 03:00,34.90000,ug m-3,R
RD0,O3,28/09/2021 03:15,34.90000,ug m-3,R
RD0,O3,28/09/2021 03:30,34.90000,ug m-3,R
RD0,O3,28/09/2021 03:45,34.90000,ug m-3,R
RD0,O3,28/09/2021 04:00,40.90000,ug m-3,R
RD0,O3,28/09/2021 04:15,40.90000,ug m-3,R
RD0,O3,28/09/2021 04:30,40.90000,ug m-3,R
RD0,O3,28/09/2021 04:45,40.90000,ug m-3,R
RD0,O3,28/09/2021 05:00,32.00000,ug m-3,R
RD0,O3,28/09/2021 05:15,32.00000,ug m-3,R
RD0,O3,28/09/2021 05:30,32.00000,ug m-3,R
RD0,O3,28/09/2021 05:45,32.00000,ug m-3,R
RD0,O3,28/09/2021 06:00,28.50000,ug m-3,R
RD0,O3,28/09/2021 06:15,28.50000,ug m-3,R
RD0,O3,28/09/2021 06:30,28.50000,ug m-3,R
RD0,O3,28/09/2021 06:45,28.50000,ug m-3,R
RD0,O3,28/09/2021 07:00,30.80000,ug m-3,R
RD0,O3,28/09/2021 07:15,30.80000,ug m-3,R
RD0,O3,28/09/2021 07:30,30.80000,ug m-3,R
RD0,O3,28/09/2021 07:45,30.80000,ug m-3,R
RD0,O3,28/09/2021 08:00,36.90000,ug m-3,R
RD0,O3,28/09/2021 08:15,36.90000,ug m-3,R
RD0,O3,28/09/2021 08:30,36.90000,ug m-3,R
RD0,O3,28/09/2021 08:45,36.90000,ug m-3,R
RD0,O3,28/09/2021 09:00,55.60000,ug m-3,R
RD0,O3,28/09/2021 09:15,55.60000,ug m-3,R
RD0,O3,28/09/2021 09:30,55.60000,ug m-3,R
RD0,O3,28/09/2021 09:45,55.60000,ug m-3,R
RD0,O3,28/09/2021 10:00,61.00000,ug m-3,R
RD0,O3,28/09/2021 10:15,61.00000,ug m-3,R
RD0,O3,28/09/2021 10:30,61.00000,ug m-3,R
RD0,O3,28/09/2021 10:45,61.00000,ug m-3,R
RD0,O3,28/09/2021 11:00,66.00000,ug m-3,R
RD0,O3,28/09/2021 11:15,66.00000,ug m-3,R
RD0,O3,28/09/2021 11:30,66.00000,ug m-3,R
RD0,O3,28/09/2021 11:45,66.00000,ug m-3,R
RD0,O3,28/09/2021 12:00,61.60000,ug m-3,R
RD0,O3,28/09/2021 12:15,61.60000,ug m-3,R
RD0,O3,28/09/2021 12:30,61.60000,ug m-3,R
RD0,O3,28/09/2021 12:45,61.60000,ug m-3,R
RD0,O3,28/09/2021 13:00,61.90000,ug m-3,R
RD0,O3,28/09/2021 13:15,61.90000,ug m-3,R
RD0,O3,28/09/2021 13:30,61.90000,ug m-3,R
RD0,O3,28/09/2021 13:45,61.90000,ug m-3,R
RD0,O3,28/09/2021 14:00,68.10000,ug m-3,R
RD0,O3,28/09/2021 14:15,68.10000,ug m-3,R
RD0,O3,28/09/2021 14:30,68.10000,ug m-3,R
RD0,O3,28/09/2021 14:45,68.10000,ug m-3,R
RD0,O3,28/09/2021 15:00,64.10000,ug m-3,R
RD0,O3,28/09/2021 15:15,64.10000,ug m-3,R
RD0,O3,28/09/2021 15:30,64.10000,ug m-3,R
RD0,O3,28/09/2021 15:45,64.10000,ug m-3,R
RD0,O3,28/09/2021 16:00,59.50000,ug m-3,R
RD0,O3,28/09/2021 16:15,59.50000,ug m-3,R
RD0,O3,28/09/2021 16:30,59.50000,ug m-3,R
RD0,O3,28/09/2021 16:45,59.50000,ug m-3,R
RD0,O3,28/09/2021 17:00,63.90000,ug m-3,R
RD0,O3,28/09/2021 17:15,63.90000,ug m-3,R
RD0,O3,28/09/2021 17:30,63.90000,ug m-3,R
RD0,O3,28/09/2021 17:45,63.90000,ug m-3,R
RD0,O3,28/09/2021 18:00,55.60000,ug m-3,R
RD0,O3,28/09/2021 18:15,55.60000,ug m-3,R
RD0,O3,28/09/2021 18:30,55.60000,ug m-3,R
RD0,O3,28/09/2021 18:45,55.60000,ug m-3,R
RD0,O3,28/09/2021 19:00,49.70000,ug m-3,R
RD0,O3,28/09/2021 19:15,49.70000,ug m-3,R
RD0,O3,28/09/2021 19:30,49.70000,ug m-3,R
RD0,O3,28/09/2021 19:45,49.70000,ug m-3,R
RD0,O3,28/09/2021 20:00,37.00000,ug m-3,R
RD0,O3,28/09/2021 20:15,37.00000,ug m-3,R
RD0,O3,28/09/2021 20:30,37.00000,ug m-3,R
RD0,O3,28/09/2021 20:45,37.00000,ug m-3,R
RD0,O3,28/09/2021 21:00,43.90000,ug m-3,R
RD0,O3,28/09/2021 21:15,43.90000,ug m-3,R
RD0,O3,28/09/2021 21:30,43.90000,ug m-3,R
RD0,O3,28/09/2021 21:45,43.90000,ug m-3,R
RD0,O3,28/09/2021 22:00,46.00000,ug m-3,R
RD0,O3,28/09/2021 22:15,46.00000,ug m-3,R
RD0,O3,28/09/2021 22:30,46.00000,ug m-3,R
RD0,O3,28/09/2021 22:45,46.00000,ug m-3,R
RD0,O3,28/09/2021 23:00,36.20000,ug m-3,R
RD0,O3,28/09/2021 23:15,36.20000,ug m-3,R
RD0,O3,28/09/2021 23:30,36.20000,ug m-3,R
RD0,O3,28/09/2021 23:45,36.20000,ug m-3,R
RD0,O3,29/09/2021 00:00,,ug m-3,R
RD0,O3,29/09/2021 00:15,,ug m-3,R
RD0,O3,29/09/2021 00:30,,ug m-3,R
RD0,O3,29/09/2021 00:45,,ug m-3,R
RD0,O3,29/09/2021 01:00,40.60000,ug m-3,R
RD0,O3,29/09/2021 01:15,40.60000,ug m-3,R
RD0,O3,29/09/2021 01:30,40.60000,ug m-3,R
RD0,O3,29/09/2021 01:45,40.60000,ug m-3,R
RD0,O3,29/09/2021 02:00,39.40000,ug m-3,R
RD0,O3,29/09/2021 02:15,39.40000,ug m-3,R
RD0,O3,29/09/2021 02:30,39.40000,ug m-3,R
RD0,O3,29/09/2021 02:45,39.40000,ug m-3,R
RD0,O3,29/09/2021 03:00,35.80000,ug m-3,R
RD0,O3,29/09/2021 03:15,35.80000,ug m-3,R
RD0,O3,29/09/2021 03:30,35.80000,ug m-3,R
RD0,O3,29/09/2021 03:45,35.80000,ug m-3,R
RD0,O3,29/09/2021 04:00,36.00000,ug m-3,R
RD0,O3,29/09/2021 04:15,36.00000,ug m-3,R
RD0,O3,29/09/2021 04:30,36.00000,ug m-3,R
RD0,O3,29/09/2021 04:45,36.00000,ug m-3,R
RD0,O3,29/09/2021 05:00,29.40000,ug m-3,R
RD0,O3,29/09/2021 05:15,29.40000,ug m-3,R
RD0,O3,29/09/2021 05:30,29.40000,ug m-3,R
RD0,O3,29/09/2021 05:45,29.40000,ug m-3,R
RD0,O3,29/09/2021 06:00,25.00000,ug m-3,R
RD0,O3,29/09/2021 06:15,25.00000,ug m-3,R
RD0,O3,29/09/2021 06:30,25.00000,ug m-3,R
RD0,O3,29/09/2021 06:45,25.00000,ug m-3,R
RD0,O3,29/09/2021 07:00,27.50000,ug m-3,R
RD0,O3,29/09/2021 07:15,27.50000,ug m-3,R
RD0,O3,29/09/2021 07:30,27.50000,ug m-3,R
RD0,O3,29/09/2021 07:45,27.50000,ug m-3,R
RD0,O3,29/09/2021 08:00,33.40000,ug m-3,R
RD0,O3,29/09/2021 08:15,33.40000,ug m-3,R
RD0,O3,29/09/2021 08:30,33.40000,ug m-3,R
RD0,O3,29/09/2021 08:45,33.40000,ug m-3,R
RD0,O3,29/09/2021 09:00,43.40000,ug m-3,R
RD0,O3,29/09/2021 09:15,43.40000,ug m-3,R
RD0,O3,29/09/2021 09:30,43.40000,ug m-3,R
RD0,O3,29/09/2021 09:45,43.40000,ug m-3,R
RD0,O3,29/09/2021 10:00,47.50000,ug m-3,R
RD0,O3,29/09/2021 10:15,47.50000,ug m-3,R
RD0,O3,29/09/2021 10:30,47.50000,ug m-3,R
RD0,O3,29/09/2021 10:45,47.50000,ug m-3,R
RD0,O3,29/09/2021 11:00,51.30000,ug m-3,R
RD0,O3,29/09/2021 11:15,51.30000,ug m-3,R
RD0,O3,29/09/2021 11:30,51.30000,ug m-3,R
RD0,O3,29/09/2021 11:45,51.30000,ug m-3,R
RD0,O3,29/09/2021 12:00,52.60000,ug m-3,R
RD0,O3,29/09/2021 12:15,52.60000,ug m-3,R
RD0,O3,29/09/2021 12:30,52.60000,ug m-3,R
RD0,O3,29/09/2021 12:45,52.60000,ug m-3,R
RD0,O3,29/09/2021 13:00,53.80000,ug m-3,R
RD0,O3,29/09/2021 13:15,53.80000,ug m-3,R
RD0,O3,29/09/2021 13:30,53.80000,ug m-3,R
RD0,O3,29/09/2021 13:45,53.80000,ug m-3,R
RD0,O3,29/09/2021 14:00,55.50000,ug m-3,R
RD0,O3,29/09/2021 14:15,55.50000,ug m-3,R
RD0,O3,29/09/2021 14:30,55.50000,ug m-3,R
RD0,O3,29/09/2021 14:45,55.50000,ug m-3,R
RD0,O3,29/09/2021 15:00,55.40000,ug m-3,R
RD0,O3,29/09/2021 15:15,55.40000,ug m-3,R
RD0,O3,29/09/2021 15:30,55.40000,ug m-3,R
RD0,O3,29/09/2021 15:45,55.40000,ug m-3,R
RD0,O3,29/09/2021 16:00,58.10000,ug m-3,R
RD0,O3,29/09/2021 16:15,58.10000,ug m-3,R
RD0,O3,29/09/2021 16:30,58.10000,ug m-3,R
RD0,O3,29/09/2021 16:45,58.10000,ug m-3,R
RD0,O3,29/09/2021 17:00,51.10000,ug m-3,R
RD0,O3,29/09/2021 17:15,51.10000,ug m-3,R
RD0,O3,29/09/2021 17:30,51.10000,ug m-3,R
RD0,O3,29/09/2021 17:45,51.10000,ug m-3,R
RD0,O3,29/09/2021 18:00,27.40000,ug m-3,R
RD0,O3,29/09/2021 18:15,27.40000,ug m-3,R
RD0,O3,29/09/2021 18:30,27.40000,ug m-3,R
RD0,O3,29/09/2021 18:45,27.40000,ug m-3,R
RD0,O3,29/09/2021 19:00,26.40000,ug m-3,R
RD0,O3,29/09/2021 19:15,26.40000,ug m-3,R
RD0,O3,29/09/2021 19:30,26.40000,ug m-3,R
RD0,O3,29/09/2021 19:45,26.40000,ug m-3,R
RD0,O3,29/09/2021 20:00,22.80000,ug m-3,R
RD0,O3,29/09/2021 20:15,22.80000,ug m-3,R
RD0,O3,29/09/2021 20:30,22.80000,ug m-3,R
RD0,O3,29/09/2021 20:45,22.80000,ug m-3,R
RD0,O3,29/09/2021 21:00,23.20000,ug m-3,R
RD0,O3,29/09/2021 21:15,23.20000,ug m-3,R
RD0,O3,29/09/2021 21:30,23.20000,ug m-3,R
RD0,O3,29/09/2021 21:45,23.20000,ug m-3,R
RD0,O3,29/09/2021 22:00,21.10000,ug m-3,R
RD0,O3,29/09/2021 22:15,21.10000,ug m-3,R
RD0,O3,29/09/2021 22:30,21.10000,ug m-3,R
RD0,O3,29/09/2021 22:45,21.10000,ug m-3,R
RD0,O3,29/09/2021 23:00,17.50000,ug m-3,R
RD0,O3,29/09/2021 23:15,17.50000,ug m-3,R
RD0,O3,29/09/2021 23:30,17.50000,ug m-3,R
RD0,O3,29/09/2021 23:45,17.50000,ug m-3,R
